"ProblemID","UserID","SubmissionNumber","TimeStamp","TimeSinceLast","Grade","GradeDiff","NVideoEvents","NForumEvents","NumberOfThreadCreated","NumberOfUpvotes","NumberOfVideoInteractions","RewatchingScore","NumberOfPosts","NumberVideoWatched","NumberOfThreadViews","DurationOfVideoActivity","AverageVideoTimeDiffs","LastForumEvent","NumberOfSlowPlay","TimeSpentOnForum","LastVideoEvent","AvgTimeBwSubs","NVideoAndForum","ActivityRate","TimeSinceLastVideo","TimeSinceLastForum","improved"
14,"5d87e9bb1f7eb7305ec5f5d591ff1f6c",68,1397925074,9400,86.6666666666667,0,0,5,0,1,0,0,1,0,2,0,0,1397924908,0,9086,0,9649.59444444444,5,0.222222222222222,1397925074,166,"No"
14,"5d87e9bb1f7eb7305ec5f5d591ff1f6c",69,1397926231,1157,86.6666666666667,0,0,3,0,0,0,0,3,0,0,0,0,1397925462,0,101,0,9649.59444444444,3,0.222222222222222,1397926231,769,"No"
14,"5d87e9bb1f7eb7305ec5f5d591ff1f6c",70,1397926620,389,86.6666666666667,0,0,1,0,0,0,0,0,0,1,0,0,1397926619,0,0,0,9649.59444444444,1,0.222222222222222,1397926620,1,"No"
14,"5d87e9bb1f7eb7305ec5f5d591ff1f6c",75,1397927478,655,86.6666666666667,0,0,3,0,0,0,0,1,0,2,0,0,1397927246,0,188,0,9649.59444444444,3,0.222222222222222,1397927478,232,"No"
14,"5d87e9bb1f7eb7305ec5f5d591ff1f6c",76,1397938737,11259,86.6666666666667,0,0,12,0,0,0,0,3,0,6,0,0,1397938336,0,10771,0,9649.59444444444,12,0.222222222222222,1397938737,401,"No"
14,"5d87e9bb1f7eb7305ec5f5d591ff1f6c",78,1397939407,617,93.3333333333333,0,0,4,0,0,0,0,0,0,4,0,0,1397939143,0,17,0,9649.59444444444,4,0.222222222222222,1397939407,264,"No"
14,"5d87e9bb1f7eb7305ec5f5d591ff1f6c",79,1397939668,261,93.3333333333333,0,0,1,0,0,0,0,0,0,1,0,0,1397939550,0,0,0,9649.59444444444,1,0.222222222222222,1397939668,118,"No"
14,"5d87e9bb1f7eb7305ec5f5d591ff1f6c",81,1398588248,647977,100,6.66666666666667,0,29,0,0,0,0,0,0,28,0,0,1397987528,0,11317,0,9649.59444444444,29,0.222222222222222,1398588248,600720,"Yes"
15,"5d87e9bb1f7eb7305ec5f5d591ff1f6c",2,1397977662,61481,50,50,0,33,0,1,0,0,7,0,22,0,0,1397977469,0,52874,0,9649.59444444444,33,0.222222222222222,1397977662,193,"Yes"
15,"5d87e9bb1f7eb7305ec5f5d591ff1f6c",3,1397978234,572,60,10,0,2,0,0,0,0,0,0,2,0,0,1397977833,0,4,0,9649.59444444444,2,0.222222222222222,1397978234,401,"Yes"
15,"5d87e9bb1f7eb7305ec5f5d591ff1f6c",4,1397978803,569,70,10,0,10,0,0,0,0,0,0,10,0,0,1397978697,0,253,0,9649.59444444444,10,0.222222222222222,1397978803,106,"Yes"
15,"5d87e9bb1f7eb7305ec5f5d591ff1f6c",8,1397979670,420,70,70,0,3,0,0,0,0,0,0,2,0,0,1397979602,0,27,0,9649.59444444444,3,0.222222222222222,1397979670,68,"Yes"
15,"5d87e9bb1f7eb7305ec5f5d591ff1f6c",14,1397980258,302,0,0,0,4,0,0,0,0,0,0,4,0,0,1397980063,0,19,0,9649.59444444444,4,0.222222222222222,1397980258,195,"No"
15,"5d87e9bb1f7eb7305ec5f5d591ff1f6c",17,1397980837,373,70,0,0,1,0,0,0,0,0,0,1,0,0,1397980783,0,0,0,9649.59444444444,1,0.222222222222222,1397980837,54,"No"
15,"5d87e9bb1f7eb7305ec5f5d591ff1f6c",25,1397985347,148,0,0,0,1,0,0,0,0,0,0,1,0,0,1397985294,0,0,0,9649.59444444444,1,0.222222222222222,1397985347,53,"No"
15,"5d87e9bb1f7eb7305ec5f5d591ff1f6c",29,1397986308,396,80,0,0,1,0,0,0,0,0,0,1,0,0,1397986152,0,0,0,9649.59444444444,1,0.222222222222222,1397986308,156,"No"
15,"5d87e9bb1f7eb7305ec5f5d591ff1f6c",32,1397987613,201,80,0,0,1,0,0,0,0,0,0,1,0,0,1397987528,0,0,0,9649.59444444444,1,0.222222222222222,1397987613,85,"No"
5,"5d8982beccc6388cd95e03e9b058302e",2,1394234620,521,0,0,0,8,0,0,0,0,0,0,3,0,0,1394234529,0,100,0,23389.6538461538,8,0.230769230769231,1394234620,91,"No"
5,"5d8982beccc6388cd95e03e9b058302e",3,1394234905,285,71.1111111111111,71.1111111111111,0,2,0,0,0,0,0,0,1,0,0,1394234710,0,27,0,23389.6538461538,2,0.230769230769231,1394234905,195,"Yes"
5,"5d8982beccc6388cd95e03e9b058302e",7,1394277276,41291,88.8888888888889,0,0,34,1,0,0,0,1,0,12,0,0,1394276727,0,40544,0,23389.6538461538,34,0.230769230769231,1394277276,549,"No"
5,"5d8982beccc6388cd95e03e9b058302e",8,1394277428,152,97.7777777777778,8.88888888888889,0,1,0,0,0,0,1,0,0,0,0,1394277325,0,0,0,23389.6538461538,1,0.230769230769231,1394277428,103,"Yes"
5,"5d8982beccc6388cd95e03e9b058302e",10,1394830747,553264,0,-100,47,17,0,0,23,0,0,5,6,21875,475.54347826087,1394747839,0,430762,1394299413,23389.6538461538,64,0.230769230769231,531334,82908,"No"
7,"5d8982beccc6388cd95e03e9b058302e",5,1394747931,553,57.1428571428571,0,0,15,0,0,0,0,0,0,6,0,0,1394747839,0,324,0,23389.6538461538,15,0.230769230769231,1394747931,92,"No"
5,"5d93f625239ec58250d233fe7cfea62a",1,1395531772,1127,0,0,22,6,0,0,9,0,0,1,6,208,9.90476190476191,1395530830,0,122,1395531355,8334.68965517241,28,0.310344827586207,417,942,"No"
5,"5d93f625239ec58250d233fe7cfea62a",3,1395532568,502,88.8888888888889,11.1111111111111,0,1,0,0,0,0,0,0,1,0,0,1395532250,0,0,0,8334.68965517241,1,0.310344827586207,1395532568,318,"Yes"
5,"5d93f625239ec58250d233fe7cfea62a",4,1395533498,930,100,11.1111111111111,0,4,0,0,0,0,0,0,3,0,0,1395533245,0,44,0,8334.68965517241,4,0.310344827586207,1395533498,253,"Yes"
7,"5d93f625239ec58250d233fe7cfea62a",3,1396175531,217165,0,0,0,8,0,0,0,0,0,0,4,0,0,1396174979,0,332,0,8334.68965517241,8,0.310344827586207,1396175531,552,"No"
14,"5d93f625239ec58250d233fe7cfea62a",4,1398109896,2326,86.6666666666667,0,0,7,0,0,0,0,0,0,2,0,0,1398108473,0,176,0,8334.68965517241,7,0.310344827586207,1398109896,1423,"No"
14,"5d93f625239ec58250d233fe7cfea62a",5,1398111352,1456,86.6666666666667,0,0,6,0,0,0,0,0,0,1,0,0,1398111338,0,114,0,8334.68965517241,6,0.310344827586207,1398111352,14,"No"
14,"5d93f625239ec58250d233fe7cfea62a",6,1398111947,595,93.3333333333333,6.66666666666666,0,4,0,0,0,0,0,0,1,0,0,1398111526,0,58,0,8334.68965517241,4,0.310344827586207,1398111947,421,"Yes"
14,"5d93f625239ec58250d233fe7cfea62a",7,1398114590,2643,86.6666666666667,-6.66666666666666,0,3,0,0,0,0,0,0,3,0,0,1398113529,0,113,0,8334.68965517241,3,0.310344827586207,1398114590,1061,"No"
15,"5d93f625239ec58250d233fe7cfea62a",2,1398202242,767,70,10,0,3,0,0,0,0,0,0,3,0,0,1398201808,0,149,0,8334.68965517241,3,0.310344827586207,1398202242,434,"Yes"
0,"5dd28afdf4f21f615a4c5fe89bd12987",2,1395590644,2084932,94.4444974263509,0,5,0,0,0,0,0,0,5,0,277,69.25,0,0,0,1394689526,143032.131578947,5,0.157894736842105,901118,1395590644,"No"
0,"5dd28afdf4f21f615a4c5fe89bd12987",4,1396369414,778603,72.2221692403158,5.55550257364911,4,0,0,0,0,0,0,4,0,2089,696.333333333333,0,0,0,1396365650,143032.131578947,4,0.157894736842105,3764,1396369414,"Yes"
3,"5dd28afdf4f21f615a4c5fe89bd12987",2,1396364130,766949,58.3333333333333,-20.8333333333333,2,0,0,0,0,0,0,2,0,15,15,0,0,0,1396363576,143032.131578947,2,0.157894736842105,554,1396364130,"No"
3,"5dd28afdf4f21f615a4c5fe89bd12987",3,1396364553,423,58.3333333333333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1396364400,143032.131578947,1,0.157894736842105,153,1396364553,"No"
3,"5dd28afdf4f21f615a4c5fe89bd12987",5,1396367108,2207,100,20.8333333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1396365650,143032.131578947,1,0.157894736842105,1458,1396367108,"Yes"
9,"5dd28afdf4f21f615a4c5fe89bd12987",1,1397035893,783950,70,70,4,0,0,0,0,0,0,4,0,2089,696.333333333333,0,0,0,1396365650,143032.131578947,4,0.157894736842105,670243,1397035893,"Yes"
4,"5e0d691ed4abe18c14ec4ed205b2810e",9,1396204499,2491,0,0,0,14,0,0,0,0,0,0,6,0,0,1396204378,0,2299,0,4822.1875,14,0.125,1396204499,121,"No"
4,"5e0d691ed4abe18c14ec4ed205b2810e",11,1396205447,826,100,55,0,6,0,0,0,0,0,0,4,0,0,1396205159,0,367,0,4822.1875,6,0.125,1396205447,288,"Yes"
4,"5e2b3d85920fa852ac26c0c3eb25892e",1,1395601669,1027,25,25,0,7,0,0,0,0,0,0,3,0,0,1395601216,0,486,0,556,7,0.5,1395601669,453,"Yes"
5,"5e8639c2b981860080eaaf2c3cec49dd",1,1395783942,1225,88.8888888888889,11.1111111111111,0,4,0,0,0,0,0,0,2,0,0,1395783886,0,87,0,172045.444444444,4,0.555555555555556,1395783942,56,"Yes"
5,"5e8639c2b981860080eaaf2c3cec49dd",2,1395868740,84798,88.8888888888889,0,0,37,1,0,0,0,1,0,14,0,0,1395868544,0,84179,0,172045.444444444,37,0.555555555555556,1395868740,196,"No"
5,"5e8639c2b981860080eaaf2c3cec49dd",3,1397321189,1452449,100,11.1111111111111,8,25,0,0,0,0,1,8,9,53338,7619.71428571429,1397320320,0,1451517,1396613655,172045.444444444,33,0.555555555555556,707534,869,"Yes"
14,"5e8639c2b981860080eaaf2c3cec49dd",1,1397303683,2662,86.6666666666667,0,0,12,0,0,0,0,0,0,4,0,0,1397303115,0,729,0,172045.444444444,12,0.555555555555556,1397303683,568,"No"
14,"5e8639c2b981860080eaaf2c3cec49dd",2,1397305085,1402,93.3333333333333,6.66666666666666,0,2,0,0,0,0,0,0,1,0,0,1397304234,0,15,0,172045.444444444,2,0.555555555555556,1397305085,851,"Yes"
5,"5efea8ca921aaed8c8f62a1424b1cc5f",3,1395344747,446,0,0,0,5,0,0,0,0,0,0,1,0,0,1395344730,0,378,0,2759.58974358974,5,0.205128205128205,1395344747,17,"No"
5,"5efea8ca921aaed8c8f62a1424b1cc5f",4,1395345710,963,0,0,0,3,0,0,0,0,0,0,2,0,0,1395345169,0,351,0,2759.58974358974,3,0.205128205128205,1395345710,541,"No"
5,"5efea8ca921aaed8c8f62a1424b1cc5f",5,1395348638,2928,88.8888888888889,88.8888888888889,0,13,0,0,0,0,0,0,9,0,0,1395348414,0,2386,0,2759.58974358974,13,0.205128205128205,1395348638,224,"Yes"
14,"5efea8ca921aaed8c8f62a1424b1cc5f",1,1397668035,4404,45.3333333333333,45.3333333333333,0,11,0,0,0,0,0,0,4,0,0,1397667813,0,265,0,2759.58974358974,11,0.205128205128205,1397668035,222,"Yes"
14,"5efea8ca921aaed8c8f62a1424b1cc5f",9,1397677793,945,86.6666666666667,0,0,7,0,0,0,0,0,0,3,0,0,1397676974,0,50,0,2759.58974358974,7,0.205128205128205,1397677793,819,"No"
14,"5efea8ca921aaed8c8f62a1424b1cc5f",10,1397683151,5358,86.6666666666667,0,0,5,0,0,0,0,0,0,3,0,0,1397677917,0,58,0,2759.58974358974,5,0.205128205128205,1397683151,5234,"No"
15,"5efea8ca921aaed8c8f62a1424b1cc5f",4,1397857278,14852,90,20,0,11,0,0,0,0,0,0,4,0,0,1397843263,0,698,0,2759.58974358974,11,0.205128205128205,1397857278,14015,"Yes"
15,"5efea8ca921aaed8c8f62a1424b1cc5f",5,1397857948,670,90,0,0,1,0,0,0,0,0,0,0,0,0,1397857395,0,0,0,2759.58974358974,1,0.205128205128205,1397857948,553,"No"
5,"5f1b047472303a826692f1bca72810f6",1,1394274885,8814,0,0,0,20,1,0,0,0,2,0,11,0,0,1394274476,0,7460,0,8141.72727272727,20,0.212121212121212,1394274885,409,"No"
8,"5f1b047472303a826692f1bca72810f6",3,1394951542,3684,87.5,0,0,10,1,0,0,0,1,0,4,0,0,1394951148,0,2916,0,8141.72727272727,10,0.212121212121212,1394951542,394,"No"
8,"5f1b047472303a826692f1bca72810f6",4,1394956150,4608,75,-12.5,0,4,0,0,0,0,0,0,1,0,0,1394953292,0,66,0,8141.72727272727,4,0.212121212121212,1394956150,2858,"No"
8,"5f1b047472303a826692f1bca72810f6",6,1394999227,42944,75,0,0,7,0,0,0,0,0,0,4,0,0,1394998982,0,314,0,8141.72727272727,7,0.212121212121212,1394999227,245,"No"
9,"5f1b047472303a826692f1bca72810f6",3,1395352376,7568,50,-42.5,0,17,1,0,0,0,2,0,5,0,0,1395351957,0,6792,0,8141.72727272727,17,0.212121212121212,1395352376,419,"No"
9,"5f1b047472303a826692f1bca72810f6",5,1395514400,161930,100,50,3,2,0,0,0,0,0,3,2,172,86,1395442929,0,169,1395428669,8141.72727272727,5,0.212121212121212,85731,71471,"Yes"
15,"5f1b047472303a826692f1bca72810f6",1,1396981349,874,80,10,0,1,0,0,0,0,0,0,0,0,0,1396981313,0,0,0,8141.72727272727,1,0.212121212121212,1396981349,36,"Yes"
1,"5f843fcdf9a4ce94395ccf08408add2a",2,1393543434,361,0,0,0,7,0,0,0,0,0,0,4,0,0,1393543314,0,202,0,250.8,7,0.1,1393543434,120,"No"
1,"5f843fcdf9a4ce94395ccf08408add2a",3,1393543758,324,0,0,0,11,0,0,0,0,0,0,5,0,0,1393543645,0,187,0,250.8,11,0.1,1393543758,113,"No"
7,"605e4adfba25e848359e218412f4a9b4",2,1395696777,935,85.7142857142857,85.7142857142857,0,8,0,0,0,0,0,0,4,0,0,1395696429,0,543,0,344.75,8,0.25,1395696777,348,"Yes"
1,"6096ccec403fa71a16afccaa0dbad9dc",1,1393508566,623,0,0,0,4,0,0,0,0,0,0,1,0,0,1393508145,0,66,0,10347.6829268293,4,0.268292682926829,1393508566,421,"No"
4,"6096ccec403fa71a16afccaa0dbad9dc",1,1394188786,368,75,0,0,1,0,0,0,0,0,0,1,0,0,1394188618,0,0,0,10347.6829268293,1,0.268292682926829,1394188786,168,"No"
14,"6096ccec403fa71a16afccaa0dbad9dc",4,1397139635,756,86.6666666666667,6.66666666666667,0,4,0,0,0,0,0,0,2,0,0,1397139200,0,114,0,10347.6829268293,4,0.268292682926829,1397139635,435,"Yes"
14,"6096ccec403fa71a16afccaa0dbad9dc",6,1397141999,1952,86.6666666666667,0,0,13,0,0,0,0,0,0,6,0,0,1397141893,0,1743,0,10347.6829268293,13,0.268292682926829,1397141999,106,"No"
14,"6096ccec403fa71a16afccaa0dbad9dc",9,1397144121,1623,80,-6.66666666666667,0,6,0,0,0,0,0,0,3,0,0,1397142949,0,294,0,10347.6829268293,6,0.268292682926829,1397144121,1172,"No"
14,"6096ccec403fa71a16afccaa0dbad9dc",10,1397144647,526,86.6666666666667,6.66666666666667,0,2,0,0,0,0,0,0,1,0,0,1397144192,0,17,0,10347.6829268293,2,0.268292682926829,1397144647,455,"Yes"
14,"6096ccec403fa71a16afccaa0dbad9dc",11,1397145214,567,86.6666666666667,0,0,4,0,0,0,0,0,0,2,0,0,1397145021,0,39,0,10347.6829268293,4,0.268292682926829,1397145214,193,"No"
14,"6096ccec403fa71a16afccaa0dbad9dc",13,1397481432,335840,100,13.3333333333333,0,23,0,0,0,0,0,0,9,0,0,1397477640,0,257201,0,10347.6829268293,23,0.268292682926829,1397481432,3792,"Yes"
15,"6096ccec403fa71a16afccaa0dbad9dc",6,1397475257,224,80,0,0,2,0,0,0,0,0,0,1,0,0,1397475132,0,32,0,10347.6829268293,2,0.268292682926829,1397475257,125,"No"
15,"6096ccec403fa71a16afccaa0dbad9dc",10,1397477315,668,80,10,0,2,0,0,0,0,0,0,1,0,0,1397476757,0,14,0,10347.6829268293,2,0.268292682926829,1397477315,558,"Yes"
15,"6096ccec403fa71a16afccaa0dbad9dc",13,1397478183,667,78,0,0,1,0,0,0,0,0,0,0,0,0,1397477640,0,0,0,10347.6829268293,1,0.268292682926829,1397478183,543,"No"
5,"6160071e6da2aa1a899a320f28282451",6,1395628728,984,100,11.1111111111111,0,2,0,0,0,0,0,0,2,0,0,1395628319,0,437,0,1004.66666666667,2,0.0666666666666667,1395628728,409,"Yes"
7,"6171cc3d00e6934a70d85b60a4e8abcc",15,1395936240,3131,0,0,0,11,0,0,0,0,1,0,3,0,0,1395935118,0,1783,0,844.785714285714,11,0.0714285714285714,1395936240,1122,"No"
7,"6171cc3d00e6934a70d85b60a4e8abcc",18,1395938297,1266,94.2857142857143,94.2857142857143,0,2,0,0,0,0,0,0,1,0,0,1395937460,0,293,0,844.785714285714,2,0.0714285714285714,1395938297,837,"Yes"
1,"61c13669563093d485fd1d1dca85036e",3,1394811388,665,95,95,0,1,0,0,0,0,0,0,0,0,0,1394810835,0,0,0,2729.14285714286,1,0.185714285714286,1394811388,553,"Yes"
7,"61c13669563093d485fd1d1dca85036e",4,1395245534,544,82.8571428571429,82.8571428571429,0,5,0,0,0,0,0,0,4,0,0,1395245347,0,179,0,2729.14285714286,5,0.185714285714286,1395245534,187,"Yes"
9,"61c13669563093d485fd1d1dca85036e",1,1395700508,509,0,0,0,8,0,0,0,0,0,0,7,0,0,1395700378,0,197,0,2729.14285714286,8,0.185714285714286,1395700508,130,"No"
9,"61c13669563093d485fd1d1dca85036e",2,1395700876,368,0,0,0,2,0,0,0,0,0,0,2,0,0,1395700630,0,19,0,2729.14285714286,2,0.185714285714286,1395700876,246,"No"
9,"61c13669563093d485fd1d1dca85036e",3,1395703087,2211,0,0,0,1,0,0,0,0,0,0,1,0,0,1395702720,0,0,0,2729.14285714286,1,0.185714285714286,1395703087,367,"No"
9,"61c13669563093d485fd1d1dca85036e",4,1395704203,1116,55,55,0,1,0,0,0,0,0,0,1,0,0,1395703424,0,0,0,2729.14285714286,1,0.185714285714286,1395704203,779,"Yes"
11,"61c13669563093d485fd1d1dca85036e",14,1395790055,1705,77.7777777777778,0,0,1,0,0,0,0,0,0,1,0,0,1395788707,0,0,0,2729.14285714286,1,0.185714285714286,1395790055,1348,"No"
14,"61c13669563093d485fd1d1dca85036e",2,1397994475,377,0,0,0,2,0,0,0,0,0,0,0,0,0,1397994457,0,255,0,2729.14285714286,2,0.185714285714286,1397994475,18,"No"
14,"61c13669563093d485fd1d1dca85036e",5,1397995471,734,0,0,0,4,0,0,0,0,0,0,4,0,0,1397995109,0,137,0,2729.14285714286,4,0.185714285714286,1397995471,362,"No"
14,"61c13669563093d485fd1d1dca85036e",9,1397999275,2157,0,-82.6666666666667,0,11,0,0,0,0,0,0,10,0,0,1397997775,0,302,0,2729.14285714286,11,0.185714285714286,1397999275,1500,"No"
14,"61c13669563093d485fd1d1dca85036e",14,1398000598,400,93.3333333333333,0,0,1,0,0,0,0,0,0,1,0,0,1398000353,0,0,0,2729.14285714286,1,0.185714285714286,1398000598,245,"No"
14,"61c13669563093d485fd1d1dca85036e",19,1398031608,30213,93.3333333333333,0,0,3,0,0,0,0,0,0,3,0,0,1398028466,0,26996,0,2729.14285714286,3,0.185714285714286,1398031608,3142,"No"
15,"61c13669563093d485fd1d1dca85036e",1,1398201643,2115,100,10,4,6,0,0,0,0,0,4,5,82,27.3333333333333,1398200468,0,184,1398200716,2729.14285714286,10,0.185714285714286,927,1175,"Yes"
0,"61ed82491d913cbb9c7579393436706b",2,1394885729,1349350,77.7778307596842,-22.2221692403158,88,0,0,0,31,2,0,10,0,812582,9340.02298850575,0,0,0,1394395059,58577.75,88,0.0416666666666667,490670,1394885729,"No"
1,"621467d9df202021b18d1fba93b8faa3",3,1394814420,258,0,0,0,5,0,0,0,0,0,0,2,0,0,1394814240,0,45,0,3875.625,5,0.25,1394814420,180,"No"
1,"621467d9df202021b18d1fba93b8faa3",4,1394872806,58386,0,0,0,7,0,0,0,0,0,0,3,0,0,1394814540,0,91,0,3875.625,7,0.25,1394872806,58266,"No"
1,"621467d9df202021b18d1fba93b8faa3",9,1394874457,888,100,100,0,7,0,0,0,0,0,0,4,0,0,1394874149,0,288,0,3875.625,7,0.25,1394874457,308,"Yes"
4,"621467d9df202021b18d1fba93b8faa3",4,1395678302,254,50,0,0,4,0,0,0,0,0,0,0,0,0,1395678284,0,41,0,3875.625,4,0.25,1395678302,18,"No"
2,"6224d42e61315ee370c9b13711b4cb78",1,1393621815,1413,0,0,0,5,0,0,0,0,0,0,3,0,0,1393621410,0,195,0,404.555555555556,5,0.333333333333333,1393621815,405,"No"
4,"6224d42e61315ee370c9b13711b4cb78",2,1394120408,731,75,0,0,2,0,0,0,0,0,0,0,0,0,1394120397,0,345,0,404.555555555556,2,0.333333333333333,1394120408,11,"No"
4,"6224d42e61315ee370c9b13711b4cb78",3,1394120667,259,75,0,0,4,0,0,0,0,0,0,3,0,0,1394120536,0,60,0,404.555555555556,4,0.333333333333333,1394120667,131,"No"
1,"62919e94bf91f2ac0c87c116b10beb10",1,1393507753,3537,100,75,0,16,0,0,0,0,1,0,8,0,0,1393507561,0,3225,0,14825.7647058824,16,0.176470588235294,1393507753,192,"Yes"
5,"62919e94bf91f2ac0c87c116b10beb10",2,1394145619,895,88.8888888888889,88.8888888888889,0,6,0,0,0,0,0,0,4,0,0,1394144986,0,161,0,14825.7647058824,6,0.176470588235294,1394145619,633,"Yes"
11,"62919e94bf91f2ac0c87c116b10beb10",1,1395840475,335,55.5555555555556,55.5555555555556,0,1,0,0,0,0,0,0,0,0,0,1395840279,0,0,0,14825.7647058824,1,0.176470588235294,1395840475,196,"Yes"
4,"630627c3c5d5e2e5310421351d0c29e9",2,1395609034,1399,75,0,0,6,0,0,0,0,0,0,1,0,0,1395608723,0,75,0,653.655172413793,6,0.103448275862069,1395609034,311,"No"
4,"630627c3c5d5e2e5310421351d0c29e9",3,1395609640,606,75,0,0,1,0,0,0,0,0,0,1,0,0,1395609125,0,0,0,653.655172413793,1,0.103448275862069,1395609640,515,"No"
14,"630627c3c5d5e2e5310421351d0c29e9",5,1398628649,1118,86.6666666666667,0,0,5,0,0,0,0,0,0,2,0,0,1398628285,0,42,0,653.655172413793,5,0.103448275862069,1398628649,364,"No"
4,"642a4d3aefb95101a0b448f3c5bf76f5",11,1394116843,17750,75,0,0,38,1,0,0,0,9,0,15,0,0,1394109353,0,10211,0,2951.40425531915,38,0.127659574468085,1394116843,7490,"No"
4,"642a4d3aefb95101a0b448f3c5bf76f5",15,1394211802,94297,100,25,0,30,2,0,0,0,8,0,9,0,0,1394123789,0,6237,0,2951.40425531915,30,0.127659574468085,1394211802,88013,"Yes"
5,"642a4d3aefb95101a0b448f3c5bf76f5",3,1394117855,11505,0,0,0,28,0,0,0,0,9,0,11,0,0,1394117748,0,11288,0,2951.40425531915,28,0.127659574468085,1394117855,107,"No"
5,"642a4d3aefb95101a0b448f3c5bf76f5",7,1394118787,463,0,0,0,2,0,0,0,0,1,0,1,0,0,1394118642,0,157,0,2951.40425531915,2,0.127659574468085,1394118787,145,"No"
5,"642a4d3aefb95101a0b448f3c5bf76f5",9,1394119373,446,0,0,0,11,1,0,0,0,2,0,4,0,0,1394119259,0,281,0,2951.40425531915,11,0.127659574468085,1394119373,114,"No"
5,"642a4d3aefb95101a0b448f3c5bf76f5",13,1394121669,858,100,24.4444444444444,0,1,0,0,0,0,1,0,0,0,0,1394120935,0,0,0,2951.40425531915,1,0.127659574468085,1394121669,734,"Yes"
1,"647a07cdbf682014e63027a2eb33d441",2,1394220067,182,97.5,0,0,1,0,0,0,0,0,0,1,0,0,1394219938,0,0,0,6733.01098901099,1,0.272527472527473,1394220067,129,"No"
1,"647a07cdbf682014e63027a2eb33d441",4,1394227122,6610,97.5,0,0,16,0,0,0,0,0,0,11,0,0,1394226650,0,5868,0,6733.01098901099,16,0.272527472527473,1394227122,472,"No"
1,"647a07cdbf682014e63027a2eb33d441",6,1394227770,556,97.5,0,0,1,0,0,0,0,0,0,1,0,0,1394227382,0,0,0,6733.01098901099,1,0.272527472527473,1394227770,388,"No"
1,"647a07cdbf682014e63027a2eb33d441",8,1394659659,431473,97.5,0,35,111,0,0,16,2,0,3,62,28042,824.764705882353,1394657439,0,386424,1394567486,6733.01098901099,146,0.272527472527473,92173,2220,"No"
2,"647a07cdbf682014e63027a2eb33d441",1,1394221034,397,75,0,0,5,0,0,0,0,0,0,2,0,0,1394220856,0,74,0,6733.01098901099,5,0.272527472527473,1394221034,178,"No"
2,"647a07cdbf682014e63027a2eb33d441",4,1394222763,1369,75,0,0,4,0,0,0,0,0,0,4,0,0,1394221766,0,69,0,6733.01098901099,4,0.272527472527473,1394222763,997,"No"
2,"647a07cdbf682014e63027a2eb33d441",7,1394225971,721,100,25,0,2,0,0,0,0,0,0,1,0,0,1394225596,0,281,0,6733.01098901099,2,0.272527472527473,1394225971,375,"Yes"
2,"647a07cdbf682014e63027a2eb33d441",8,1394655561,429590,0,-100,35,111,0,0,16,2,0,3,63,28042,824.764705882353,1394652469,0,426414,1394567486,6733.01098901099,146,0.272527472527473,88075,3092,"No"
4,"647a07cdbf682014e63027a2eb33d441",4,1394579741,515,15,15,0,2,0,0,0,0,0,0,1,0,0,1394579436,0,13,0,6733.01098901099,2,0.272527472527473,1394579741,305,"Yes"
4,"647a07cdbf682014e63027a2eb33d441",11,1394645803,242,25,0,0,3,0,0,0,0,0,0,2,0,0,1394645636,0,31,0,6733.01098901099,3,0.272527472527473,1394645803,167,"No"
4,"647a07cdbf682014e63027a2eb33d441",13,1394656289,8900,10,-15,0,58,0,0,0,0,0,0,30,0,0,1394655717,0,6144,0,6733.01098901099,58,0.272527472527473,1394656289,572,"No"
4,"647a07cdbf682014e63027a2eb33d441",18,1394657765,600,50,0,0,4,0,0,0,0,0,0,3,0,0,1394657439,0,76,0,6733.01098901099,4,0.272527472527473,1394657765,326,"No"
5,"647a07cdbf682014e63027a2eb33d441",2,1395056289,51918,0,0,49,2,0,0,24,0,0,2,1,2408,50.1666666666667,1395004597,0,13,1395055882,6733.01098901099,51,0.272527472527473,407,51692,"No"
5,"647a07cdbf682014e63027a2eb33d441",3,1395073309,17020,0,0,1,18,0,0,0,0,0,1,11,0,0,1395072403,0,15937,1395056389,6733.01098901099,19,0.272527472527473,16920,906,"No"
5,"647a07cdbf682014e63027a2eb33d441",5,1395077029,1010,0,0,0,3,0,1,0,0,0,0,1,0,0,1395076702,0,80,0,6733.01098901099,3,0.272527472527473,1395077029,327,"No"
5,"647a07cdbf682014e63027a2eb33d441",6,1395087184,10155,0,0,0,14,0,1,0,0,0,0,11,0,0,1395086618,0,8571,0,6733.01098901099,14,0.272527472527473,1395087184,566,"No"
5,"647a07cdbf682014e63027a2eb33d441",7,1395088273,1089,0,0,0,3,0,0,0,0,0,0,2,0,0,1395088174,0,642,0,6733.01098901099,3,0.272527472527473,1395088273,99,"No"
5,"647a07cdbf682014e63027a2eb33d441",8,1395089043,770,0,0,0,2,0,0,0,0,0,0,2,0,0,1395088650,0,54,0,6733.01098901099,2,0.272527472527473,1395089043,393,"No"
5,"647a07cdbf682014e63027a2eb33d441",9,1395089797,754,0,0,0,2,0,0,0,0,0,0,2,0,0,1395089541,0,470,0,6733.01098901099,2,0.272527472527473,1395089797,256,"No"
